Company Name,Location,Detail,Status Rocket, Rocket,Status Mission,Country of Launch,Companys Country of Origin,Private or State Run,DateTime,Year,Month,Day,Date,Time
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Cosmos-2I (63SM) | Cosmos 608,StatusRetired,,Success,Russia,Russia,S,1973-11-20 12:29:00+00:00,1973,11,20,20/11/1973,12:29
NASA,"LC-39B, Kennedy Space Center, Florida, USA",Saturn IB | Skylab 4,StatusRetired,,Success,USA,USA,S,1973-11-16 14:01:00+00:00,1973,11,16,16/11/1973,14:01
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Molniya-M /Block L | Molniya-1 n†­37,StatusRetired,,Success,Kazakhstan,Russia,S,1973-11-14 20:40:00+00:00,1973,11,14,14/11/1973,20:40
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA","Titan IIID | KH-9, SSF-B-24 & SSF-C-4",StatusRetired,,Success,USA,USA,P,1973-11-10 20:09:00+00:00,1973,11,10,10/11/1973,20:09
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 607,StatusRetired,,Success,Russia,Russia,S,1973-11-10 12:38:00+00:00,1973,11,10,10/11/1973,12:38
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",Atlas-SLV3D Centaur-D1A | Mariner 10,StatusRetired,,Success,USA,USA,P,1973-11-03 05:45:00+00:00,1973,11,03,03/11/1973,05:45
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Molniya-M /Block 2BL | Cosmos 606,StatusRetired,,Success,Russia,Russia,S,1973-11-02 13:01:00+00:00,1973,11,02,02/11/1973,13:01
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 605,StatusRetired,,Success,Russia,Russia,S,1973-10-31 18:24:00+00:00,1973,10,31,31/10/1973,18:24
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Intercosmos-10,StatusRetired,,Success,Russia,Russia,S,1973-10-30 19:00:00+00:00,1973,10,30,30/10/1973,19:00
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Vostok-2M | Cosmos 604,StatusRetired,,Success,Russia,Russia,S,1973-10-29 14:00:00+00:00,1973,10,29,29/10/1973,14:00
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 603,StatusRetired,,Success,Russia,Russia,S,1973-10-27 11:09:00+00:00,1973,10,27,27/10/1973,11:09
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 602,StatusRetired,,Success,Russia,Russia,S,1973-10-20 10:14:00+00:00,1973,10,20,20/10/1973,10:14
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Molniya-M /Block L | Molniya-2 n†­36,StatusRetired,,Success,Russia,Russia,S,1973-10-19 10:26:00+00:00,1973,10,19,19/10/1973,10:26
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Cosmos-2I (63SM) | Cosmos 601,StatusRetired,,Success,Russia,Russia,S,1973-10-16 14:00:00+00:00,1973,10,16,16/10/1973,14:00
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 600,StatusRetired,,Success,Russia,Russia,S,1973-10-16 12:00:00+00:00,1973,10,16,16/10/1973,12:00
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Voskhod | Cosmos 599,StatusRetired,,Success,Kazakhstan,Russia,S,1973-10-15 08:45:00+00:00,1973,10,15,15/10/1973,08:45
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 598,StatusRetired,,Success,Russia,Russia,S,1973-10-10 10:45:00+00:00,1973,10,10,10/10/1973,10:45
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 597,StatusRetired,,Success,Russia,Russia,S,1973-10-06 12:30:00+00:00,1973,10,06,06/10/1973,12:30
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 596,StatusRetired,,Success,Russia,Russia,S,1973-10-03 13:00:00+00:00,1973,10,03,03/10/1973,13:00
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 588 to 595,StatusRetired,,Success,Russia,Russia,S,1973-10-02 21:46:00+00:00,1973,10,02,02/10/1973,21:46
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",Titan III(24)B | OPS 6275,StatusRetired,,Success,USA,USA,S,1973-09-27 17:15:00+00:00,1973,09,27,27/09/1973,17:15
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Soyuz | Soyuz 12,StatusRetired,,Success,Kazakhstan,Russia,S,1973-09-27 12:18:00+00:00,1973,09,27,27/09/1973,12:18
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 587,StatusRetired,,Success,Russia,Russia,S,1973-09-21 13:05:00+00:00,1973,09,21,21/09/1973,13:05
CASIC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",Feng Bao 1 | JSSW-1,StatusRetired,,Failure,China,China,S,1973-09-18 12:12:00+00:00,1973,09,18,18/09/1973,12:12
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 586,StatusRetired,,Success,Russia,Russia,S,1973-09-14 00:31:00+00:00,1973,09,14,14/09/1973,00:31
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 585,StatusRetired,,Success,Russia,Russia,S,1973-09-08 01:50:00+00:00,1973,09,08,08/09/1973,01:50
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 584,StatusRetired,,Success,Russia,Russia,S,1973-09-06 10:40:00+00:00,1973,09,06,06/09/1973,10:40
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Voskhod | Cosmos 583,StatusRetired,,Success,Kazakhstan,Russia,S,1973-08-30 10:30:00+00:00,1973,08,30,30/08/1973,10:30
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Molniya-M /Block L | Molniya-1 n†­35,StatusRetired,,Success,Russia,Russia,S,1973-08-30 00:07:00+00:00,1973,08,30,30/08/1973,00:07
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 582,StatusRetired,,Success,Russia,Russia,S,1973-08-28 10:08:00+00:00,1973,08,28,28/08/1973,10:08
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Voskhod | Cosmos 581,StatusRetired,,Success,Kazakhstan,Russia,S,1973-08-24 10:59:00+00:00,1973,08,24,24/08/1973,10:59
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",Atlas-SLV3D Centaur-D1A | Intelsat 4 F7,StatusRetired,,Success,USA,USA,P,1973-08-23 22:57:00+00:00,1973,08,23,23/08/1973,22:57
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Cosmos-2I (63SM) | Cosmos 580,StatusRetired,,Success,Russia,Russia,S,1973-08-22 11:24:00+00:00,1973,08,22,22/08/1973,11:24
Martin Marietta,"SLC-4W, Vandenberg AFB, California, USA",Titan-III(33)B Agena-D | Jumpseat 3,StatusRetired,,Success,USA,USA,P,1973-08-21 16:07:00+00:00,1973,08,21,21/08/1973,16:07
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 579,StatusRetired,,Success,Russia,Russia,S,1973-08-21 12:30:00+00:00,1973,08,21,21/08/1973,12:30
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 578,StatusRetired,,Success,Russia,Russia,S,1973-08-01 14:00:00+00:00,1973,08,01,01/08/1973,14:00
NASA,"LC-39B, Kennedy Space Center, Florida, USA",Saturn IB | Skylab 3,StatusRetired,,Success,USA,USA,S,1973-07-28 11:10:00+00:00,1973,07,28,28/07/1973,11:10
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 577,StatusRetired,,Success,Russia,Russia,S,1973-07-25 11:30:00+00:00,1973,07,25,25/07/1973,11:30
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA",Titan IIID | KH-9,StatusRetired,,Success,USA,USA,P,1973-07-13 20:24:00+00:00,1973,07,13,13/07/1973,20:24
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Molniya-M /Block L | Molniya-2 n†­34,StatusRetired,,Success,Russia,Russia,S,1973-07-11 09:58:00+00:00,1973,07,11,11/07/1973,09:58
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Voskhod | Zenit-4M n†­50,StatusRetired,,Failure,Russia,Russia,S,1973-07-04 10:59:00+00:00,1973,07,04,04/07/1973,10:59
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Soyuz M | Cosmos 576,StatusRetired,,Success,Russia,Russia,S,1973-06-27 11:50:00+00:00,1973,06,27,27/06/1973,11:50
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Tselina-OM #20,StatusRetired,,Failure,Russia,Russia,S,1973-06-26 00:00:00+00:00,1973,06,26,26/06/1973,00:00
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",Titan III(24)B | OPS 4018,StatusRetired,,Failure,USA,USA,S,1973-06-26 00:00:00+00:00,1973,06,26,26/06/1973,00:00
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 575,StatusRetired,,Success,Russia,Russia,S,1973-06-21 13:29:00+00:00,1973,06,21,21/06/1973,13:29
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 574,StatusRetired,,Success,Russia,Russia,S,1973-06-20 06:16:00+00:00,1973,06,20,20/06/1973,06:16
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Soyuz | Cosmos 573,StatusRetired,,Success,Kazakhstan,Russia,S,1973-06-15 06:00:00+00:00,1973,06,15,15/06/1973,06:00
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",Titan III(23)C | DSP-4,StatusRetired,,Success,USA,USA,P,1973-06-12 07:14:00+00:00,1973,06,12,12/06/1973,07:14
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Voskhod | Cosmos 572,StatusRetired,,Success,Kazakhstan,Russia,S,1973-06-10 10:10:00+00:00,1973,06,10,10/06/1973,10:10
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 564 to 571,StatusRetired,,Success,Russia,Russia,S,1973-06-08 15:50:00+00:00,1973,06,08,08/06/1973,15:50
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 563,StatusRetired,,Success,Russia,Russia,S,1973-06-06 11:30:00+00:00,1973,06,06,06/06/1973,11:30
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Cosmos-2I (63SM) | Cosmos 562,StatusRetired,,Success,Russia,Russia,S,1973-06-05 11:29:00+00:00,1973,06,05,05/06/1973,11:29
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Vostok-2M | Meteor n†­26,StatusRetired,,Success,Russia,Russia,S,1973-05-29 10:16:00+00:00,1973,05,29,29/05/1973,10:16
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 561,StatusRetired,,Success,Russia,Russia,S,1973-05-25 13:30:00+00:00,1973,05,25,25/05/1973,13:30
NASA,"LC-39B, Kennedy Space Center, Florida, USA",Saturn IB | Skylab 2,StatusRetired,,Success,USA,USA,S,1973-05-25 13:00:00+00:00,1973,05,25,25/05/1973,13:00
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Zaliv #17,StatusRetired,,Failure,Russia,Russia,S,1973-05-25 09:15:00+00:00,1973,05,25,25/05/1973,09:15
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",Cosmos-3MRB (65MRB) | BOR-3 Shuttle,StatusRetired,,Success,Russia,Russia,S,1973-05-24 03:50:00+00:00,1973,05,24,24/05/1973,03:50
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 560,StatusRetired,,Success,Russia,Russia,S,1973-05-23 10:30:00+00:00,1973,05,23,23/05/1973,10:30
CNES,"ELD, Guiana Space Centre, French Guiana, France",Diamant B | Castor & Pollux,StatusRetired,,Failure,France,France,S,1973-05-22 21:37:00+00:00,1973,05,22,22/05/1973,21:37
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 559,StatusRetired,,Success,Russia,Russia,S,1973-05-18 11:00:00+00:00,1973,05,18,18/05/1973,11:00
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Cosmos-2I (63SM) | Cosmos 558,StatusRetired,,Success,Russia,Russia,S,1973-05-17 13:19:00+00:00,1973,05,17,17/05/1973,13:19
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",Titan III(24)B | OPS 2093,StatusRetired,,Success,USA,USA,S,1973-05-16 16:40:00+00:00,1973,05,16,16/05/1973,16:40
NASA,"LC-39A, Kennedy Space Center, Florida, USA",Saturn V | Skylab 1,StatusRetired,"1,160.0 ",Success,USA,USA,S,1973-05-14 17:30:00+00:00,1973,05,14,14/05/1973,17:30
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 554,StatusRetired,,Success,Russia,Russia,S,1973-05-05 07:00:00+00:00,1973,05,05,05/05/1973,07:00
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 555,StatusRetired,,Success,Russia,Russia,S,1973-04-25 10:45:00+00:00,1973,04,25,25/04/1973,10:45
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",Tsyklon-2 | Cosmos 556,StatusRetired,,Failure,Kazakhstan,Russia,S,1973-04-25 09:10:00+00:00,1973,04,25,25/04/1973,09:10
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",Cosmos-2I (63SM) | Intercosmos-9,StatusRetired,,Success,Russia,Russia,S,1973-04-19 10:20:00+00:00,1973,04,19,19/04/1973,10:20
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 554,StatusRetired,,Success,Russia,Russia,S,1973-04-19 08:59:00+00:00,1973,04,19,19/04/1973,08:59
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Cosmos-2I (63SM) | Cosmos 553,StatusRetired,,Success,Russia,Russia,S,1973-04-12 11:49:00+00:00,1973,04,12,12/04/1973,11:49
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",Atlas-SLV3D Centaur-D1A | Pioneer 11,StatusRetired,,Success,USA,USA,P,1973-04-06 02:11:00+00:00,1973,04,06,06/04/1973,02:11
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Molniya-M /Block L | Molniya-2 n†­33,StatusRetired,,Success,Russia,Russia,S,1973-04-05 11:11:00+00:00,1973,04,05,05/04/1973,11:11
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",Proton K | Saliout-2,StatusRetired,,Success,Kazakhstan,Russia,S,1973-04-03 09:00:00+00:00,1973,04,03,03/04/1973,09:00
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 552,StatusRetired,,Success,Russia,Russia,S,1973-03-22 10:00:00+00:00,1973,03,22,22/03/1973,10:00
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Vostok-2M | Meteor n†­25,StatusRetired,,Success,Russia,Russia,S,1973-03-20 11:20:00+00:00,1973,03,20,20/03/1973,11:20
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA",Titan IIID | KH-9,StatusRetired,,Success,USA,USA,P,1973-03-09 21:00:00+00:00,1973,03,09,09/03/1973,21:00
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",Atlas-SLV3A Agena-D | AFP-720 (Rhyolite-2),StatusRetired,,Success,USA,USA,P,1973-03-06 09:30:00+00:00,1973,03,06,06/03/1973,09:30
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Voskhod | Cosmos 551,StatusRetired,,Success,Kazakhstan,Russia,S,1973-03-06 09:20:00+00:00,1973,03,06,06/03/1973,09:20
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 550,StatusRetired,,Success,Russia,Russia,S,1973-03-01 12:40:00+00:00,1973,03,01,01/03/1973,12:40
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 549,StatusRetired,,Success,Russia,Russia,S,1973-02-28 04:37:00+00:00,1973,02,28,28/02/1973,04:37
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Molniya-M /Block SO-L | Prognoz n†­3,StatusRetired,,Success,Kazakhstan,Russia,S,1973-02-15 00:00:00+00:00,1973,02,15,15/02/1973,00:00
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 548,StatusRetired,,Success,Russia,Russia,S,1973-02-08 13:15:00+00:00,1973,02,08,08/02/1973,13:15
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Molniya-M /Block L | Molniya-1 n†­32,StatusRetired,,Success,Kazakhstan,Russia,S,1973-02-03 05:48:00+00:00,1973,02,03,03/02/1973,05:48
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Voskhod | Cosmos 547,StatusRetired,,Success,Kazakhstan,Russia,S,1973-02-01 08:30:00+00:00,1973,02,01,01/02/1973,08:30
RVSN USSR,"Site 107/1, Kapustin Yar, Russia",Cosmos-3M (11K65M) | Cosmos 546,StatusRetired,,Success,Russia,Russia,S,1973-01-26 11:44:00+00:00,1973,01,26,26/01/1973,11:44
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Cosmos-2I (63SM) | Cosmos 545,StatusRetired,,Success,Russia,Russia,S,1973-01-24 11:44:00+00:00,1973,01,24,24/01/1973,11:44
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 544,StatusRetired,,Success,Russia,Russia,S,1973-01-20 03:36:00+00:00,1973,01,20,20/01/1973,03:36
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Voskhod | Cosmos 543,StatusRetired,,Success,Kazakhstan,Russia,S,1973-01-11 10:00:00+00:00,1973,01,11,11/01/1973,10:00
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Vostok-2M | Cosmos 542,StatusRetired,,Partial Failure,Russia,Russia,S,1972-12-28 11:00:00+00:00,1972,12,28,28/12/1972,11:00
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Soyuz M | Cosmos 541,StatusRetired,,Success,Russia,Russia,S,1972-12-27 10:30:00+00:00,1972,12,27,27/12/1972,10:30
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 540,StatusRetired,,Success,Russia,Russia,S,1972-12-25 23:05:00+00:00,1972,12,25,25/12/1972,23:05
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",Titan III(24)B | OPS 3978,StatusRetired,,Success,USA,USA,S,1972-12-21 17:45:00+00:00,1972,12,21,21/12/1972,17:45
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 539,StatusRetired,,Success,Russia,Russia,S,1972-12-21 02:05:00+00:00,1972,12,21,21/12/1972,02:05
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",Atlas-SLV3A Agena-D | AFP-827 (Canyon-5),StatusRetired,,Success,USA,USA,P,1972-12-20 22:20:00+00:00,1972,12,20,20/12/1972,22:20
NASA,"LC-39A, Kennedy Space Center, Florida, USA",Saturn V | Apollo 17,StatusRetired,"1,160.0 ",Success,USA,USA,S,1972-12-19 19:24:00+00:00,1972,12,19,19/12/1972,19:24
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 538,StatusRetired,,Success,Russia,Russia,S,1972-12-14 13:40:00+00:00,1972,12,14,14/12/1972,13:40
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Molniya-M /Block L | Molniya-2 n†­31,StatusRetired,,Success,Russia,Russia,S,1972-12-12 06:51:00+00:00,1972,12,12,12/12/1972,06:51
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Molniya-M /Block L | Molniya-1 n†­30,StatusRetired,,Success,Kazakhstan,Russia,S,1972-12-02 04:39:00+00:00,1972,12,02,02/12/1972,04:39
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",Cosmos-2I (63SM) | Intercosmos-8,StatusRetired,,Success,Russia,Russia,S,1972-11-30 21:49:00+00:00,1972,11,30,30/11/1972,21:49
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Voskhod | Cosmos 537,StatusRetired,,Success,Kazakhstan,Russia,S,1972-11-25 09:10:00+00:00,1972,11,25,25/11/1972,09:10
RVSN USSR,"Site 110/37, Baikonur Cosmodrome, Kazakhstan",N1-L3 | 7L (Soyuz 7K-LOK No.1),StatusRetired,,Failure,Kazakhstan,Russia,S,1972-11-23 06:11:00+00:00,1972,11,23,23/11/1972,06:11
ASI,"SM Launch Tab, San Marco Launch Platform, Kenya",Scout D1 | Explorer 48,StatusRetired,,Success,Kenya,Italy,S,1972-11-15 22:13:00+00:00,1972,11,15,15/11/1972,22:13
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 536,StatusRetired,,Success,Russia,Russia,S,1972-11-03 01:34:00+00:00,1972,11,03,03/11/1972,01:34
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 528 to 535,StatusRetired,,Success,Russia,Russia,S,1972-11-01 12:08:00+00:00,1972,11,01,01/11/1972,12:08
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 527,StatusRetired,,Success,Russia,Russia,S,1972-10-31 13:29:00+00:00,1972,10,31,31/10/1972,13:29
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Vostok-2M | Meteor n†­24,StatusRetired,,Success,Russia,Russia,S,1972-10-26 22:05:00+00:00,1972,10,26,26/10/1972,22:05
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Cosmos-2I (63SM) | Cosmos 526,StatusRetired,,Success,Russia,Russia,S,1972-10-25 10:39:00+00:00,1972,10,25,25/10/1972,10:39
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 525,StatusRetired,,Success,Russia,Russia,S,1972-10-18 11:59:00+00:00,1972,10,18,18/10/1972,11:59
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Strela-2M satellite,StatusRetired,,Failure,Russia,Russia,S,1972-10-17 19:59:00+00:00,1972,10,17,17/10/1972,19:59
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Molniya-M /Block L | Molniya-1 n†­29,StatusRetired,,Success,Russia,Russia,S,1972-10-14 06:16:00+00:00,1972,10,14,14/10/1972,06:16
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Cosmos-2I (63SM) | Cosmos 524,StatusRetired,,Success,Russia,Russia,S,1972-10-11 13:19:00+00:00,1972,10,11,11/10/1972,13:19
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA",Titan IIID | KH-9 & SSF-C-3,StatusRetired,,Success,USA,USA,P,1972-10-10 18:03:00+00:00,1972,10,10,10/10/1972,18:03
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Cosmos-2I (63SM) | Cosmos 523,StatusRetired,,Success,Russia,Russia,S,1972-10-05 11:30:00+00:00,1972,10,05,05/10/1972,11:30
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 522,StatusRetired,,Success,Russia,Russia,S,1972-10-04 12:00:00+00:00,1972,10,04,04/10/1972,12:00
General Dynamics,"LC-576A1, Vandenberg AFB, California, USA",Atlas-E/F Burner | P72-1,StatusRetired,,Success,USA,USA,P,1972-10-02 20:10:00+00:00,1972,10,02,02/10/1972,20:10
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Molniya-M /Block L | Molniya-2 n†­28,StatusRetired,,Success,Russia,Russia,S,1972-09-30 20:19:00+00:00,1972,09,30,30/09/1972,20:19
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 521,StatusRetired,,Success,Russia,Russia,S,1972-09-29 20:19:00+00:00,1972,09,29,29/09/1972,20:19
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Molniya-M /Block 2BL | Cosmos 520,StatusRetired,,Success,Russia,Russia,S,1972-09-19 19:19:00+00:00,1972,09,19,19/09/1972,19:19
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Voskhod | Cosmos 519,StatusRetired,,Success,Kazakhstan,Russia,S,1972-09-16 08:20:00+00:00,1972,09,16,16/09/1972,08:20
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 518,StatusRetired,,Success,Russia,Russia,S,1972-09-15 09:40:00+00:00,1972,09,15,15/09/1972,09:40
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Zenit-4M n†­40,StatusRetired,,Failure,Russia,Russia,S,1972-09-02 10:49:00+00:00,1972,09,02,02/09/1972,10:49
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",Titan III(24)B | OPS 8888,StatusRetired,,Success,USA,USA,S,1972-09-01 17:45:00+00:00,1972,09,01,01/09/1972,17:45
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Voskhod | Cosmos 517,StatusRetired,,Success,Kazakhstan,Russia,S,1972-08-30 08:19:00+00:00,1972,08,30,30/08/1972,08:19
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",Cosmos-2I (63SM) | Intercosmos-7,StatusRetired,,Success,Russia,Russia,S,1972-08-30 05:58:00+00:00,1972,08,30,30/08/1972,05:58
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",Tsyklon-2 | Cosmos 516,StatusRetired,,Success,Kazakhstan,Russia,S,1972-08-21 10:36:00+00:00,1972,08,21,21/08/1972,10:36
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",Atlas-SLV3C Centaur-D | OAO-3,StatusRetired,,Success,USA,USA,P,1972-08-21 10:28:00+00:00,1972,08,21,21/08/1972,10:28
ISAS,"Mu Pad, Uchinoura Space Center, Japan",Mu-IV S | Denpa,StatusRetired,,Success,Japan,Japan,S,1972-08-19 02:40:00+00:00,1972,08,19,19/08/1972,02:40
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 515,StatusRetired,,Success,Russia,Russia,S,1972-08-18 10:00:00+00:00,1972,08,18,18/08/1972,10:00
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 514,StatusRetired,,Success,Russia,Russia,S,1972-08-16 13:40:00+00:00,1972,08,16,16/08/1972,13:40
